date,state_id,state_label,state_prob_0,state_prob_1,state_prob_2,state_prob_3
2020-03-31,3,state_3,1.4806501687367777e-139,6.686922314381195e-161,0.0,1.0
2020-04-01,3,state_3,2.5691406918650406e-133,1.6404574599062922e-162,0.0,1.0
2020-04-02,3,state_3,8.972479946557026e-123,2.0294248899597936e-126,0.0,1.0
2020-04-03,3,state_3,3.6400007915292384e-115,1.4195132281753256e-117,0.0,1.0
2020-04-06,3,state_3,3.825683149137173e-119,5.359369679895278e-98,0.0,1.0
2020-04-07,3,state_3,1.1265415071209708e-117,7.40896472691822e-92,0.0,1.0
2020-04-08,3,state_3,1.1032232369710026e-130,3.2124415167442687e-80,0.0,1.0
2020-04-09,3,state_3,2.9837000977616875e-149,6.693454450447071e-78,0.0,1.0
2020-04-10,3,state_3,1.3171128149271958e-157,3.0691423720172475e-79,0.0,1.0
2020-04-13,3,state_3,2.5476796370048186e-171,5.775854904846074e-78,0.0,1.0
2020-04-14,3,state_3,1.8304917646594854e-184,9.939002547776632e-77,0.0,1.0
2020-04-15,3,state_3,5.706412267129107e-186,1.707755507053997e-81,0.0,1.0
2020-04-16,3,state_3,2.071819829413336e-184,8.86550077149191e-74,0.0,1.0
2020-04-17,3,state_3,4.7097888130086405e-186,1.3491632999624696e-67,0.0,1.0
2020-04-20,3,state_3,2.4461306768023404e-165,1.7729097928668064e-65,0.0,1.0
2020-04-21,3,state_3,2.1128908622086513e-140,1.3307886348660838e-60,0.0,1.0
2020-04-22,3,state_3,1.660466387208742e-134,1.5582385828960896e-51,0.0,1.0
2020-04-23,3,state_3,1.8873857226840322e-125,1.5158083589852904e-49,0.0,1.0
2020-04-24,3,state_3,3.355282786052405e-126,7.700041583214621e-48,0.0,1.0
2020-04-27,3,state_3,1.6303376998911e-125,2.0602313780339325e-45,0.0,1.0
2020-04-28,3,state_3,3.127421987032664e-125,1.8393964827448326e-44,0.0,1.0
2020-04-29,3,state_3,1.8112293564890353e-128,7.196889676093219e-42,0.0,1.0
2020-04-30,3,state_3,3.757899016477954e-114,5.080122203191717e-40,0.0,1.0
2020-05-01,3,state_3,1.8364929360537678e-101,5.263402473328068e-38,0.0,1.0
2020-05-04,3,state_3,1.5928322080263233e-86,2.1272223423785216e-28,0.0,1.0
2020-05-05,3,state_3,3.1125785847941594e-80,8.705522046871503e-25,0.0,1.0
2020-05-06,3,state_3,1.1833242156799316e-72,3.577541489722e-23,0.0,1.0
2020-05-07,3,state_3,2.6603160740528783e-70,2.1978510677132544e-19,0.0,1.0
2020-05-08,3,state_3,1.0869120559324634e-70,5.368854447451538e-16,0.0,1.0
2020-05-11,3,state_3,2.2607882124587205e-68,2.4612752997215544e-14,0.0,0.9999999999999787
2020-05-12,3,state_3,9.099585901519978e-65,7.907281429925528e-13,0.0,0.9999999999992113
2020-05-13,3,state_3,1.872427209255555e-61,1.3280821736786105e-10,0.0,0.9999999998671925
2020-05-14,3,state_3,1.7035951542568886e-58,8.330626098913199e-07,0.0,0.9999991669373914
2020-05-15,3,state_3,1.404581149471591e-55,4.761246108897408e-05,0.0,0.9999523875389132
2020-05-18,3,state_3,2.248995373291282e-58,0.0014630224188785588,0.0,0.9985369775811229
2020-05-19,3,state_3,2.307008400803839e-55,0.028020987480048897,0.0,0.9719790125199542
2020-05-20,1,state_1,6.0341708183301e-56,0.9463852486405101,0.0,0.053614751359492535
2020-05-21,1,state_1,3.469537608769345e-55,0.9849966335083841,0.0,0.015003366491614909
2020-05-22,1,state_1,9.877802426472822e-56,0.9983955936418665,0.0,0.0016044063581327013
2020-05-26,1,state_1,1.676228243928553e-59,0.999896772352132,0.0,0.00010322764787046785
2020-05-27,1,state_1,8.467082298843e-65,0.9999338300504056,0.0,6.616994959259008e-05
2020-05-28,1,state_1,3.163134898608741e-68,0.9999801824213835,0.0,1.9817578615104316e-05
2020-05-29,1,state_1,1.4859038049530606e-74,0.9999971271443526,0.0,2.8728556481951497e-06
2020-06-01,1,state_1,2.4194325956826817e-81,0.9999992515072579,0.0,7.484927406401177e-07
2020-06-02,1,state_1,1.6588497934912988e-86,0.9999998360769374,0.0,1.6392306420001171e-07
2020-06-03,1,state_1,1.4732378057385416e-94,0.9999998902850773,0.0,1.0971492374398481e-07
2020-06-04,1,state_1,1.4754899905134828e-99,0.9999999294307915,0.0,7.056920711300755e-08
2020-06-05,1,state_1,4.7726299734938464e-110,0.9999998610087201,0.0,1.3899127659103661e-07
2020-06-08,1,state_1,1.4253129351984483e-121,0.9999999108495925,0.0,8.915040926598399e-08
2020-06-09,1,state_1,1.9134840453280867e-126,0.9999991915803433,0.0,8.084196537723653e-07
2020-06-10,1,state_1,2.535814155147854e-130,0.9999996039028577,0.0,3.960971400956659e-07
2020-06-11,3,state_3,3.0850120338049374e-115,0.01195508108607528,0.0,0.9880449189139292
2020-06-12,1,state_1,6.933522586453557e-117,0.999999990258587,0.0,9.74140962837046e-09
2020-06-15,1,state_1,9.757687073348813e-113,0.9999999924531977,0.0,7.546800995521984e-09
2020-06-16,1,state_1,4.039100278479522e-108,0.9999999967146493,0.0,3.285349988353639e-09
2020-06-17,1,state_1,7.37712011825353e-103,0.9999999943151501,0.0,5.684849291597798e-09
2020-06-18,1,state_1,6.242494459306062e-97,0.9999999965446555,0.0,3.455343500748624e-09
2020-06-19,1,state_1,5.698882492361254e-90,0.9999999919930715,0.0,8.006929544677852e-09
2020-06-22,1,state_1,2.1181663961861448e-86,0.9999999948795448,0.0,5.120454996175827e-09
2020-06-23,1,state_1,2.599644208145834e-82,0.9999999932640513,0.0,6.735949022461806e-09
2020-06-24,1,state_1,3.2211082570133977e-76,0.9999977051406475,0.0,2.294859354302568e-06
2020-06-25,1,state_1,4.196892503054851e-77,0.9999999932685064,0.0,6.73149284115699e-09
2020-06-26,1,state_1,4.7606845243906905e-73,0.9999993223912989,0.0,6.776087037871443e-07
2020-06-29,1,state_1,3.600157935574351e-74,0.9999999738261,0.0,2.617390112814761e-08
2020-06-30,1,state_1,2.1667877765377676e-72,0.999999925641034,0.0,7.435896484600301e-08
2020-07-01,1,state_1,7.768325597682277e-71,0.9999997985768968,0.0,2.0142310331117962e-07
2020-07-02,1,state_1,1.6152134401291684e-69,0.99999971287072,0.0,2.8712927836635576e-07
2020-07-03,1,state_1,1.278312599240148e-68,0.9999992924562963,0.0,7.075437054092322e-07
2020-07-06,1,state_1,2.401990838209375e-69,0.9999995542509444,0.0,4.457490554156352e-07
2020-07-07,1,state_1,6.152732505471875e-66,0.9999952704592058,0.0,4.729540793385129e-06
2020-07-08,1,state_1,5.3755837793070805e-67,0.9999986849609122,0.0,1.3150390883582782e-06
2020-07-09,1,state_1,1.8840502393515752e-66,0.9999857037967367,0.0,1.4296203261638864e-05
2020-07-10,1,state_1,4.3439089604043444e-67,0.9999964283844183,0.0,3.571615582836409e-06
2020-07-13,1,state_1,4.281774128482985e-66,0.9999947483067814,0.0,5.251693220381836e-06
2020-07-14,1,state_1,3.041721914546365e-68,0.9999971769500449,0.0,2.823049953701028e-06
2020-07-15,1,state_1,4.995518190795071e-71,0.9999976522396627,0.0,2.3477603376801317e-06
2020-07-16,1,state_1,3.617198569010645e-72,0.9999979282895383,0.0,2.071710461835488e-06
2020-07-17,1,state_1,3.897985797601938e-75,0.9999989500954851,0.0,1.0499045149951699e-06
2020-07-20,1,state_1,4.870173507790747e-77,0.9999988633891761,0.0,1.13661082510303e-06
2020-07-21,1,state_1,1.768125881881878e-79,0.9999990941493397,0.0,9.058506595375444e-07
2020-07-22,1,state_1,4.566320064580724e-83,0.99999814923903,0.0,1.850760968789297e-06
2020-07-23,1,state_1,5.897540758653344e-82,0.9999968114482978,0.0,3.188551702784207e-06
2020-07-24,1,state_1,1.4124243465942817e-81,0.9999979884885108,0.0,2.0115114907590932e-06
2020-07-27,1,state_1,1.4160312094204196e-81,0.9999988000818179,0.0,1.1999181807865936e-06
2020-07-28,1,state_1,5.1166928821025135e-80,0.9999979369645473,0.0,2.063035452377595e-06
2020-07-29,1,state_1,7.048839824444303e-82,0.999999358398515,0.0,6.416014852040339e-07
2020-07-30,1,state_1,1.3468528983180356e-79,0.9999984611641156,0.0,1.5388358840881638e-06
2020-07-31,1,state_1,1.6833547606311448e-79,0.9999993146218391,0.0,6.853781597645257e-07
2020-08-01,1,state_1,2.5730414415788753e-78,0.9999995449235334,0.0,4.550764676929167e-07
2020-08-03,1,state_1,1.3277366727307213e-78,0.9999997381402773,0.0,2.6185972362110066e-07
2020-08-04,1,state_1,2.6891902343351305e-79,0.9999998227019391,0.0,1.7729806162992717e-07
2020-08-05,1,state_1,4.963003744265816e-80,0.9999999494070884,0.0,5.059291127190785e-08
2020-08-06,1,state_1,3.61175236482887e-80,0.9999999773299424,0.0,2.267005699754449e-08
2020-08-07,1,state_1,2.363045356966537e-79,0.9999999876196491,0.0,1.2380352236049375e-08
2020-08-10,1,state_1,9.665832893628612e-79,0.9999999947602731,0.0,5.239728068594517e-09
2020-08-11,1,state_1,1.2609540642683838e-75,0.9999999905309345,0.0,9.469066645323424e-09
2020-08-12,1,state_1,3.6344564365714126e-77,0.9999999933941268,0.0,6.605873244576679e-09
2020-08-13,1,state_1,1.744996679054926e-77,0.9999999972646698,0.0,2.7353307368355353e-09
2020-08-14,1,state_1,8.376927900694499e-77,0.9999999986563672,0.0,1.343634111584223e-09
2020-08-17,1,state_1,3.4341660453885513e-78,0.9999999993551363,0.0,6.448646590766015e-10
2020-08-18,1,state_1,1.3884043193403914e-78,0.9999999996828031,0.0,3.171983512118359e-10
2020-08-19,1,state_1,7.578378124794072e-78,0.9999999998046896,0.0,1.9531001116352992e-10
2020-08-20,1,state_1,5.314413718202122e-78,0.9999999998319673,0.0,1.6803313854370163e-10
2020-08-21,1,state_1,1.7140937819453915e-77,0.9999999999235172,0.0,7.648310651763714e-11
2020-08-24,1,state_1,3.9087524496291235e-79,0.9999999999746514,0.0,2.5348617259592975e-11
2020-08-25,1,state_1,8.26602562308282e-80,0.9999999999843645,0.0,1.563400091215296e-11
2020-08-26,1,state_1,1.148451338507791e-81,0.9999999999861302,0.0,1.3870152943567352e-11
2020-08-27,1,state_1,2.091818469931557e-82,0.9999999999936122,0.0,6.388504845655487e-12
2020-08-28,1,state_1,1.671340552937049e-84,0.9999999999941771,0.0,5.822321214147871e-12
2020-08-31,1,state_1,4.993672799497187e-84,0.9999999999853451,0.0,1.4654983130535744e-11
2020-09-01,1,state_1,6.37758655860456e-86,0.9999999999962021,0.0,3.7994417520997956e-12
2020-09-02,1,state_1,5.568777645281903e-89,0.9999999999904645,0.0,9.535775745265067e-12
2020-09-03,1,state_1,5.4750814730677285e-87,0.999999999670603,0.0,3.293958450298269e-10
2020-09-04,1,state_1,5.075531540807993e-87,0.9999999999654747,0.0,3.4525938978572026e-11
2020-09-08,1,state_1,8.488429594101485e-83,0.9999999951458101,0.0,4.854190002014007e-09
2020-09-09,1,state_1,2.808180767614423e-83,0.999999998487187,0.0,1.5128120796763836e-09
2020-09-10,1,state_1,2.1334247049546147e-80,0.9999999883350946,0.0,1.166490558388547e-08
2020-09-11,1,state_1,1.3555614520701297e-80,0.9999999967845952,0.0,3.215403300353491e-09
2020-09-14,1,state_1,2.5956732278295577e-81,0.9999999898801661,0.0,1.0119833492070427e-08
2020-09-15,1,state_1,2.462789237693127e-81,0.9999999883557323,0.0,1.1644268667124146e-08
2020-09-16,1,state_1,3.674504815448489e-81,0.999999983339528,0.0,1.666047313462216e-08
2020-09-17,1,state_1,1.3212594081058995e-80,0.9999999473782295,0.0,5.2621771512899397e-08
2020-09-18,1,state_1,2.1376025683399927e-79,0.9999998282663226,0.0,1.7173367825684974e-07
2020-09-21,1,state_1,1.642593101631819e-76,0.9999977481161213,0.0,2.2518838779963016e-06
2020-09-22,1,state_1,5.8855502689476124e-77,0.9999997671589598,0.0,2.3284104138516113e-07
2020-09-23,1,state_1,2.1590352879720805e-73,0.9999913472141919,0.0,8.652785808903441e-06
2020-09-24,1,state_1,7.14112780498062e-74,0.9999993437108814,0.0,6.562891169333383e-07
2020-09-25,1,state_1,4.81645421873961e-73,0.999999238801431,0.0,7.611985676562524e-07
2020-09-28,1,state_1,1.2079921751048154e-72,0.9999992421575777,0.0,7.578424212924977e-07
2020-09-29,1,state_1,3.404859074115322e-70,0.999998418361564,0.0,1.5816384366693495e-06
2020-09-30,1,state_1,6.514455968764432e-69,0.9999994568780419,0.0,5.431219574524134e-07
2020-10-01,1,state_1,9.554812111436996e-68,0.9999989408652037,0.0,1.059134797012284e-06
2020-10-02,1,state_1,1.0085760135199223e-63,0.9999973754721567,0.0,2.624527844237593e-06
2020-10-05,1,state_1,8.469452856274841e-65,0.9999973400009303,0.0,2.659999069774333e-06
2020-10-06,1,state_1,7.479405431958653e-63,0.9999902465102847,0.0,9.753489714817752e-06
2020-10-07,1,state_1,1.1570608430035207e-64,0.9999958395074526,0.0,4.160492546073553e-06
2020-10-08,1,state_1,1.1902326756841615e-66,0.9999950382771267,0.0,4.961722872191823e-06
2020-10-09,1,state_1,1.6365342240742866e-69,0.9999960918676563,0.0,3.90813234254375e-06
2020-10-12,1,state_1,6.622397917463259e-74,0.9999957043260181,0.0,4.295673981238687e-06
2020-10-13,1,state_1,8.927463193803893e-76,0.9999911458296586,0.0,8.854170340680214e-06
2020-10-14,1,state_1,2.871634093651532e-78,0.9999924713570788,0.0,7.528642921152023e-06
2020-10-15,1,state_1,1.3314011996426619e-80,0.9999849936482621,0.0,1.5006351738810755e-05
2020-10-16,1,state_1,1.2246795679698813e-82,0.9999865374835274,0.0,1.3462516472497403e-05
2020-10-19,1,state_1,5.668982616530153e-82,0.9999673986222499,0.0,3.260137775067443e-05
2020-10-20,1,state_1,4.978656500985547e-82,0.9999844489469631,0.0,1.5551053037543945e-05
2020-10-21,1,state_1,2.001566670021021e-80,0.9999714696963318,0.0,2.853030366879587e-05
2020-10-22,1,state_1,7.434788623364332e-78,0.9999864760914277,0.0,1.3523908572397264e-05
2020-10-23,1,state_1,1.1155324537564237e-74,0.99997553994342,0.0,2.446005657819738e-05
2020-10-26,1,state_1,2.1030251238409747e-69,0.9997505647269668,0.0,0.00024943527303327746
2020-10-27,1,state_1,6.059970968542999e-68,0.9999496068319184,0.0,5.039316808030075e-05
2020-10-28,1,state_1,5.235173661639448e-63,0.9901688283885142,0.0,0.009831171611482342
2020-10-29,1,state_1,1.5749768565598308e-64,0.9999637029841266,0.0,3.6297015873604916e-05
2020-10-30,1,state_1,1.873755114971163e-63,0.9999039707340874,0.0,9.602926591122111e-05
2020-11-01,1,state_1,1.2792312588271622e-63,0.9998182657620346,0.0,0.00018173423796605077
2020-11-02,1,state_1,7.838025727709624e-65,0.9997530029095686,0.0,0.00024699709042989225
2020-11-03,1,state_1,7.522767150201053e-66,0.9995928415073033,0.0,0.0004071584926980487
2020-11-04,1,state_1,2.84104885055618e-66,0.9995782035202978,0.0,0.0004217964797006906
2020-11-05,1,state_1,3.347002816720614e-69,0.9996357045821733,0.0,0.00036429541782777427
2020-11-06,1,state_1,1.8771630288621265e-69,0.999784506953018,0.0,0.00021549304698367274
2020-11-09,1,state_1,1.292269987924924e-74,0.9998594586348972,0.0,0.00014054136510387587
2020-11-10,1,state_1,1.4776475533152766e-79,0.9999083875181695,0.0,9.161248183106725e-05
2020-11-11,1,state_1,8.547330856462523e-85,0.9998608953392994,0.0,0.00013910466070162262
2020-11-12,1,state_1,2.9088957236742034e-86,0.9993034842946288,0.0,0.0006965157053706995
2020-11-13,1,state_1,1.5087188637655794e-94,0.9998722153839819,0.0,0.00012778461601929548
2020-11-16,1,state_1,4.172720947077721e-103,0.9998940144049775,0.0,0.00010598559502394647
2020-11-17,1,state_1,1.1418984902006918e-108,0.9998567130934709,0.0,0.00014328690652847998
2020-11-18,1,state_1,5.385843325170849e-112,0.9997194516433732,0.0,0.00028054835662593645
2020-11-19,1,state_1,2.9100541950984794e-118,0.9999176102411366,0.0,8.238975886403406e-05
2020-11-20,1,state_1,3.2954699801883805e-122,0.9999061132114785,0.0,9.388678851972742e-05
2020-11-23,1,state_1,5.74704241944639e-127,0.9999582493791634,0.0,4.175062083580159e-05
2020-11-24,1,state_1,1.9436282317918517e-133,0.999961490091145,0.0,3.850990885621714e-05
2020-11-25,1,state_1,6.879674713446737e-132,0.9999819745575191,0.0,1.802544248165978e-05
2020-11-27,1,state_1,1.4396375810690634e-131,0.99999394229736,0.0,6.057702639464448e-06
2020-11-30,1,state_1,2.3291454560272735e-125,0.9999948808043839,0.0,5.1191956158138055e-06
2020-12-01,1,state_1,1.763376908180774e-123,0.9999998394004295,0.0,1.605995696972753e-07
2020-12-02,1,state_1,3.4043559469996116e-119,0.9999999496764763,0.0,5.0323525178743737e-08
2020-12-03,1,state_1,1.773552468570412e-117,0.9999999652972497,0.0,3.47027505157728e-08
2020-12-04,1,state_1,6.357885470013197e-118,0.999999987447879,0.0,1.2552119838031174e-08
2020-12-07,1,state_1,1.6184100985157194e-118,0.9999999736174384,0.0,2.6382561826449733e-08
2020-12-08,1,state_1,5.844796490514272e-119,0.9999999876929736,0.0,1.230702608355602e-08
2020-12-09,1,state_1,7.742419791755356e-119,0.9999999917121549,0.0,8.287846287305913e-09
2020-12-10,1,state_1,9.504382925532314e-121,0.9999999963884747,0.0,3.6115248760220113e-09
2020-12-11,1,state_1,2.3688469698178013e-121,0.9999999955899455,0.0,4.41005341935128e-09
2020-12-14,1,state_1,2.7691316509179237e-120,0.9999999961839272,0.0,3.81607143204901e-09
2020-12-15,1,state_1,1.7033884660483355e-123,0.9999999968338642,0.0,3.166137027608734e-09
2020-12-16,1,state_1,1.6152188086692437e-125,0.9999999978319671,0.0,2.168032606547477e-09
2020-12-17,1,state_1,7.35130218304056e-129,0.9999999980817798,0.0,1.9182212292611303e-09
2020-12-18,1,state_1,1.6711330120399947e-128,0.9999999977242666,0.0,2.275731922084853e-09
2020-12-21,1,state_1,7.40407886089758e-127,0.999999992902513,0.0,7.097487094346402e-09
2020-12-22,1,state_1,9.788330148492271e-125,0.9999999915566171,0.0,8.443381542583502e-09
2020-12-23,1,state_1,3.6166785686098944e-124,0.9999999950867853,0.0,4.913213843000582e-09
2020-12-24,1,state_1,5.016383130833345e-125,0.9999999914089805,0.0,8.591020806793344e-09
2020-12-25,1,state_1,7.555735186180894e-125,0.9999999907789814,0.0,9.221018839240703e-09
2020-12-28,1,state_1,4.6917510637634665e-126,0.9999999876793703,0.0,1.2320630445305932e-08
2020-12-29,1,state_1,5.773653993978155e-125,0.9999999796621852,0.0,2.0337813348665217e-08
2020-12-30,1,state_1,1.7133732170609644e-126,0.9999999776038104,0.0,2.2396189600267416e-08
2020-12-31,1,state_1,3.283667187779471e-128,0.9999999766701431,0.0,2.3329858500918446e-08
2021-01-01,1,state_1,5.3575204528785943e-129,0.9999999745549285,0.0,2.5445070625925346e-08
2021-01-04,1,state_1,3.674966283975531e-128,0.9999999519980467,0.0,4.800195354116167e-08
2021-01-05,1,state_1,1.2799774205648825e-131,0.9999999921179175,0.0,7.882083444290108e-09
2021-01-06,1,state_1,1.43387615488463e-136,0.9999999978174365,0.0,2.1825651552635264e-09
2021-01-07,1,state_1,1.422663158615642e-142,0.9999999993069792,0.0,6.930196118318103e-10
2021-01-08,1,state_1,1.2562405772800963e-147,0.9999999999067875,0.0,9.321201486519179e-11
2021-01-11,1,state_1,2.9535656046158753e-149,0.9999999999485105,0.0,5.1490553268716476e-11
2021-01-12,1,state_1,1.227611424739194e-153,0.9999999999934097,0.0,6.591152922043235e-12
2021-01-13,1,state_1,1.2982650206416216e-156,0.9999999999949942,0.0,5.006567020182011e-12
2021-01-14,1,state_1,3.9749933963522863e-160,0.9999999999995595,0.0,4.3882973276121425e-13
2021-01-15,1,state_1,3.409475369991835e-160,0.9999999999990621,0.0,9.38401964693004e-13
2021-01-19,1,state_1,2.742631682416946e-164,0.9999999999999041,0.0,9.424891435120401e-14
2021-01-20,1,state_1,1.0983962983006305e-168,0.999999999999968,0.0,3.244309647007786e-14
2021-01-21,1,state_1,1.134614081861009e-169,0.9999999999999822,0.0,1.6094565402343636e-14
2021-01-22,1,state_1,2.711160129864615e-169,0.9999999999999893,0.0,1.0301939106327118e-14
2021-01-25,1,state_1,2.922884493016222e-170,0.9999999999999929,0.0,5.741056961026264e-15
2021-01-26,1,state_1,1.1958100458216947e-167,0.9999999999999929,0.0,5.527922758593123e-15
2021-01-27,1,state_1,4.2540126553004414e-160,0.9999999999997193,0.0,2.791182674294103e-13
2021-01-28,1,state_1,5.358469377726258e-158,0.999999999999968,0.0,3.225175885559418e-14
2021-01-29,1,state_1,2.486920452350784e-150,0.9999999999982556,0.0,1.7431941829373495e-12
2021-02-01,1,state_1,4.523476279429668e-150,0.9999999999992824,0.0,7.163525762216291e-13
2021-02-02,1,state_1,3.5236971945248516e-148,0.9999999999988205,0.0,1.1788821691705738e-12
2021-02-03,1,state_1,4.6933268593518814e-145,0.9999999999973888,0.0,2.6116339982323204e-12
2021-02-04,1,state_1,8.096412279221685e-145,0.9999999999934452,0.0,6.5558405855795164e-12
